Institution,Institution URI
Pmi Strang Clinic,http://history.archives.mbl.edu/concepts/institution/fdaa62c1-57dd-4ee2-91ec-8effe9bd5e98
Hydros Inc,http://history.archives.mbl.edu/concepts/institution/981ecb43-327a-431a-b100-2f36a19984f2
Simmons College,http://history.archives.mbl.edu/concepts/institution/66a1c3bb-37c8-46e6-82c2-f72a2899eebe
Creighton Medical College,http://history.archives.mbl.edu/concepts/institution/1f372814-96f6-47dc-8c76-e2a2703bff49
University Of Southern California Information Sciences Institute,http://history.archives.mbl.edu/concepts/institution/8c2adae5-26ba-4393-b8b1-825ea934ef49
Harvey Mudd College,http://history.archives.mbl.edu/concepts/institution/bb922b2f-e4f7-4f76-9cdb-94454059d0fa
Marymount College,http://history.archives.mbl.edu/concepts/institution/7eeb53e5-73a8-4c5f-aeed-560c99e19b1a
Boston Lying In Hospital,http://history.archives.mbl.edu/concepts/institution/39a28143-b231-4dd5-a9e8-4c62b05296e4
Perkin Elmer Corporation,http://history.archives.mbl.edu/concepts/institution/0f8c39dc-f47c-4b95-bdc2-a68b109aae3c
University Of Padua,http://history.archives.mbl.edu/concepts/institution/530c259d-d68a-4fe8-a4c3-48bd7d984f0f
Umr 7009 Cnrs Station Zoologique,http://history.archives.mbl.edu/concepts/institution/68fcb2df-a828-45b4-9f11-a21d16adbc33
King Faisal Specialist Hospital And Research Center,http://history.archives.mbl.edu/concepts/institution/101278dd-5254-4527-85f3-c877192d670e
Tibbi Medical College,http://history.archives.mbl.edu/concepts/institution/356a11cf-9878-4398-bcce-aa6b1e5b4bde
Emory University Of Medicine,http://history.archives.mbl.edu/concepts/institution/7229aadf-8f8e-4aa3-ae6b-09d2474763d6
Unversity Of Mainz,http://history.archives.mbl.edu/concepts/institution/5907a661-990a-4085-9bc7-e0fcf24560ad
Instituto Nacional De Perinatologia,http://history.archives.mbl.edu/concepts/institution/3b7b674b-d79e-46b8-b188-d7010b40fa4e
Princeton Univ,http://history.archives.mbl.edu/concepts/institution/89e66258-50cb-4a11-a746-b7d992c4dbac
Ciba Geigy Pharmaceuticals Division,http://history.archives.mbl.edu/concepts/institution/f71f2e9f-dc25-46a1-8d74-6eba479fff07
Instrumentation Marketing Corporation,http://history.archives.mbl.edu/concepts/institution/79847a88-da67-4c30-9be9-f4f8e1a4da2a
Filey And Co Inc,http://history.archives.mbl.edu/concepts/institution/ebf85e80-f85a-428e-aa5b-1da1897fcf67
Jagiellonian University,http://history.archives.mbl.edu/concepts/institution/030d8e9f-8d00-4832-9064-cb2eda0c3b3b
Karlsruhe Institute Of Technolgy,http://history.archives.mbl.edu/concepts/institution/3333d4a3-99ae-4817-9325-990ee492a10c
Keio University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/bc7f1e74-ba79-4f9e-9831-f505aece825b
University Of Michigan Ann Arbor,http://history.archives.mbl.edu/concepts/institution/adee0643-e784-449c-85db-e1d871243098
General Theological Seminary,http://history.archives.mbl.edu/concepts/institution/305f40cb-ffeb-4132-b566-5d851695d004
Dept Of Biological Sciences Stanford University,http://history.archives.mbl.edu/concepts/institution/2f9c3c8b-b7e7-44f1-a4e7-574a4b09b5ab
Wadsworth Center For Labs And Research,http://history.archives.mbl.edu/concepts/institution/cbe16910-793e-4043-8058-d489f31eb558
Oregon Institute For Marine Biology,http://history.archives.mbl.edu/concepts/institution/f40793cf-61ed-4c0f-bed9-d54b0524b244
Tams Engineers And Architects,http://history.archives.mbl.edu/concepts/institution/efabce62-ebe1-4e93-853e-1291264726a0
Vrije Universiteit Brussel,http://history.archives.mbl.edu/concepts/institution/4b529c9e-b591-480e-8db9-6fcd6adb6192
Vermont State Normal School,http://history.archives.mbl.edu/concepts/institution/bc6e3358-c3f6-4f8c-85f2-e693cbb70f9c
Via Mezzocannone,http://history.archives.mbl.edu/concepts/institution/491e9571-7327-4a2b-8094-b0f3bd7c4e7d
Illinois Natural History Survey,http://history.archives.mbl.edu/concepts/institution/df151c8e-05f5-42fd-afec-49bcd09c165a
Charles University,http://history.archives.mbl.edu/concepts/institution/b642c250-0709-42ca-bdd7-f35b0993dac5
Barbara Davis Center University Of Colorado Health Sciences Center,http://history.archives.mbl.edu/concepts/institution/68f7a1c4-84b9-40d3-9068-2046d2ecb9d8
Department Of Pathobiology Johns Hopkins School Of Hygiene,http://history.archives.mbl.edu/concepts/institution/dd3f7716-3993-46dc-adf4-15ceeef9f5e3
Childrens Hospital Cincinnati,http://history.archives.mbl.edu/concepts/institution/00dfb575-08c4-4339-8aa5-d1e45da668b0
Nhi,http://history.archives.mbl.edu/concepts/institution/0c6b1363-cc1e-4433-bf8b-7ab8df71ff5a
Boston Schools,http://history.archives.mbl.edu/concepts/institution/2411caa1-b8ea-4c41-8837-b6f337b75ede
University Hospital Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/f95887a5-7630-41a3-8d92-d04e81679b93
Childrenas Hospital Research Institute,http://history.archives.mbl.edu/concepts/institution/9b6eafc7-7b10-4442-9285-29b152cd66be
Harris Methodist Hospital,http://history.archives.mbl.edu/concepts/institution/4d941f3a-64c9-462e-817e-ad0471216af3
Heidelberg University,http://history.archives.mbl.edu/concepts/institution/8eeb1e0f-1dc6-4f19-95f5-cb1c9c205c91
University Vienna,http://history.archives.mbl.edu/concepts/institution/cdfdc94c-32ed-42c3-9895-fb2289aca184
Neuralynx Inc,http://history.archives.mbl.edu/concepts/institution/767fb641-e20e-4887-b176-828daf194925
Norda,http://history.archives.mbl.edu/concepts/institution/a915b95f-a240-4939-962b-c809fe08fe33
East Carolina University,http://history.archives.mbl.edu/concepts/institution/e9c040f8-07bd-4d85-acf2-bf4d72ac6caa
Mbl Harvard Medical School,http://history.archives.mbl.edu/concepts/institution/9ba9126a-872e-47d8-ab73-3487c882b8fc
Department Of Biology Washington University,http://history.archives.mbl.edu/concepts/institution/94fbfd6c-48c9-4bb2-a2bc-7b9a4d71da1d
Doctors Hospital,http://history.archives.mbl.edu/concepts/institution/e2965e14-699c-4ac5-8399-5fde25af56cf
University Of St Louis,http://history.archives.mbl.edu/concepts/institution/15de967f-f139-4aac-b185-791333894652
Suny Fredonia,http://history.archives.mbl.edu/concepts/institution/a016d0db-8c19-410c-b339-9741cdc9814c
Pennsylvania College,http://history.archives.mbl.edu/concepts/institution/cd857ac7-131a-4c5f-b5ea-36c3b5d2ad29
Rocky Mountain College,http://history.archives.mbl.edu/concepts/institution/36c534c8-6780-42d0-9899-85e31f90395d
Whitman College,http://history.archives.mbl.edu/concepts/institution/fe3f6603-596d-404a-850c-a859574812b8
Georgia Medical School,http://history.archives.mbl.edu/concepts/institution/a3a9eb7f-9a2f-47ef-82b4-89f08e9bc114
Rosenstiel Basic Medical Sciences Research Center And Brandeis University,http://history.archives.mbl.edu/concepts/institution/03828218-7f8b-4a2a-bf6a-e82358a6a1e8
New York College Of Medicine,http://history.archives.mbl.edu/concepts/institution/d539f63f-51e0-453d-b4ed-345f9895a501
University Of Zurich,http://history.archives.mbl.edu/concepts/institution/59f11a04-2431-4365-ab0f-c4b40fdc06c9
Volen Center For Complex Systems,http://history.archives.mbl.edu/concepts/institution/c96aafbd-d8bc-42bd-a39c-c8cfe3756fda
Department Of Physiology University Of Miami School Of Medicine,http://history.archives.mbl.edu/concepts/institution/a43d90da-45d1-400a-a147-38fa10f7808f
Long Island Medical College,http://history.archives.mbl.edu/concepts/institution/fa75062a-d5fe-49a2-879c-05afd798b8fe
Ciba Geiby Biotechnology,http://history.archives.mbl.edu/concepts/institution/ff43c68f-2bd7-4074-9680-0b3edec1ca4b
University Of Minnesota,http://history.archives.mbl.edu/concepts/institution/2170faf0-d98c-491f-b23c-dd503c8aa54a
Claremont Colleges,http://history.archives.mbl.edu/concepts/institution/5eda1743-34fa-4405-a7e1-bf77be1504ba
Baldwin School,http://history.archives.mbl.edu/concepts/institution/2ec8c681-ac7b-47eb-a40a-9dd97ba904c5
Merck And Co Inc,http://history.archives.mbl.edu/concepts/institution/f7d3a876-e9e8-4baa-b9f9-a7c24c820b22
Riken Advanced Science Institute,http://history.archives.mbl.edu/concepts/institution/8c21ecf2-c293-4096-b711-a2701c4d6389
National Institute Of Neurological Diseases And Stroke National Institutes Of Health,http://history.archives.mbl.edu/concepts/institution/8ac80975-82cc-478f-967c-61eeeb0139e9
Observatoire Oceanologique De Banyuls S,http://history.archives.mbl.edu/concepts/institution/ff9aebdf-e0c3-4c41-a2f9-6838730538be
Lbl,http://history.archives.mbl.edu/concepts/institution/d50a2f14-3372-48fc-9008-7ce1b6b3c117
University Of Limpopo,http://history.archives.mbl.edu/concepts/institution/cc206e4d-a761-444f-92ec-314fb5214fd6
School Of Marine And Atmospheric Sciences University Of Miami,http://history.archives.mbl.edu/concepts/institution/4ed5c55d-9d8d-4cf6-a615-286f875e349f
Bio Rad,http://history.archives.mbl.edu/concepts/institution/cc4daa26-030f-46c3-ae01-b1d67d2f1c88
Baylor College Of Dentistry,http://history.archives.mbl.edu/concepts/institution/2086dd82-e127-4153-8710-ceb76fdcc607
Department Of Biology University Of Florida,http://history.archives.mbl.edu/concepts/institution/7aac4a06-6efd-499c-beb7-0d4c34d685ab
Department Of Anatomy Upstate Medical Center,http://history.archives.mbl.edu/concepts/institution/6a2abb24-c462-41fe-af4d-2dc12ce14ac2
Dept Of Biological Chemistry Harvard Medical School,http://history.archives.mbl.edu/concepts/institution/994c3aa4-9c02-4b6e-904d-c09f8f437038
Instituto Venezolano De Investigaciones Cient,http://history.archives.mbl.edu/concepts/institution/ef4584ad-84fe-4cc4-8899-c1339a3124c4
Center National De La Recherche Scientifique Institut Dembryologie,http://history.archives.mbl.edu/concepts/institution/3ffdacaf-d33e-4347-aee8-03e56b33a138
U S Department Of Interior Bureau Of Commerical Fisheries,http://history.archives.mbl.edu/concepts/institution/486ae8ae-ef8c-4020-a104-eb2b31259bd7
Jet Propulsion Laboratory,http://history.archives.mbl.edu/concepts/institution/0dbf0fd2-93c4-4d1c-a8d3-aa0ca08428fd
Institute Of Marine Affairs,http://history.archives.mbl.edu/concepts/institution/e727649e-7ccb-449e-80c6-5b9b79b2388e
Tohoku University Hospital,http://history.archives.mbl.edu/concepts/institution/09ec8f69-9af6-45c2-a713-c0c0262183ab
Veterans Administration Hospital Leech Farm And University Of Pittsburgh Medical School,http://history.archives.mbl.edu/concepts/institution/3c082227-dd63-4f06-a1b6-6016fc0288b1
Universidade Aveiro,http://history.archives.mbl.edu/concepts/institution/f050f302-ecfd-4c76-904d-b173d3a11914
Stazione Zoologica Di Napoli,http://history.archives.mbl.edu/concepts/institution/d167a59d-cb2d-449f-978c-a053feef90a1
Radcliffe University,http://history.archives.mbl.edu/concepts/institution/33f7feef-28ad-469a-83b0-edde0ad55d20
Manchester Community College,http://history.archives.mbl.edu/concepts/institution/f32acdeb-dc8d-4c3c-85b5-2617194af82a
Stazione Zoologica Anton Dohrn Di Napoli,http://history.archives.mbl.edu/concepts/institution/de7c3f28-8bd7-44f1-8242-9d8b2dd5c3ba
Finch University Of Health Sciences,http://history.archives.mbl.edu/concepts/institution/42cb22d6-2181-4c37-a0bb-b7e6d6ccfe97
Zoophysiological Laboratory University Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/7e2757fa-46f8-4a2f-a7fc-93d4fb30a107
Universitat Zu Koln,http://history.archives.mbl.edu/concepts/institution/fa3e7c7f-0210-4578-8a57-f86c7e81a397
University Of Buenos Aires,http://history.archives.mbl.edu/concepts/institution/f9ddb7a9-0c51-4da6-abb2-8328bda7e046
University Of Texas Medical Branch At Galveston,http://history.archives.mbl.edu/concepts/institution/b0dc7c99-1877-4d44-a911-9f4e99275639
New England Bioassay,http://history.archives.mbl.edu/concepts/institution/4ba8842f-0e3e-493f-8ae8-12083363652d
Manchuria Medical College,http://history.archives.mbl.edu/concepts/institution/e6fa95b7-a3a1-4b57-8a04-2cee9fa9a3cf
Mackay Memorial Hospital,http://history.archives.mbl.edu/concepts/institution/f210e252-a1a2-4586-a0a7-d2a46d0860cd
Universidade De Brasilia,http://history.archives.mbl.edu/concepts/institution/ab222b71-41a2-44a0-a0c5-0ab088a0b252
Ent Hospital,http://history.archives.mbl.edu/concepts/institution/5ed6bed8-9203-459d-ab0e-658f1ec93a69
Notre Dame University,http://history.archives.mbl.edu/concepts/institution/5dd2e26c-ad65-452a-b306-598a9ec67e0a
New York City,http://history.archives.mbl.edu/concepts/institution/6d0c8643-d605-4c70-b435-a2692fb75509
Wilmer Institute Johns Hopkins University,http://history.archives.mbl.edu/concepts/institution/71c0ff91-d77e-4e6c-b85b-bf086736c35d
College Of Staten Island,http://history.archives.mbl.edu/concepts/institution/bd902d0e-b5f2-4140-a565-9f326c566250
Thacher School,http://history.archives.mbl.edu/concepts/institution/0f70d836-c9c6-4526-a04a-278a704b1329
Texas Tech University,http://history.archives.mbl.edu/concepts/institution/d4450f30-3e25-45e6-881b-bd5fe7e73b0e
Scripps Clinic Research Institute,http://history.archives.mbl.edu/concepts/institution/73b01176-f2e2-42a8-a31f-24b112103eba
Carnegie Institute Of Washington,http://history.archives.mbl.edu/concepts/institution/2bd5d494-5371-4640-9cf4-2b68ffc51422
Northwestern University,http://history.archives.mbl.edu/concepts/institution/144474a0-3986-47ab-9c00-b3101a5e1538
Department Of Therapeutic Research University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/47e4f7f2-f734-4a0c-a823-71d5fe78271f
U S Navy,http://history.archives.mbl.edu/concepts/institution/210e4672-4d0e-4883-addf-206ad98a2d35
Department Of Surgery Johns Hopkins University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/d6bcab49-772f-4793-a941-aa45f5686880
Department Of Anatomy Tulane University,http://history.archives.mbl.edu/concepts/institution/88b4494f-3287-4c58-ab82-cfc0ea14eb32
Serc Daresbury Laboratory,http://history.archives.mbl.edu/concepts/institution/768823f3-6e22-4bca-bcf8-480e24f9767d
Universitat Freiburg,http://history.archives.mbl.edu/concepts/institution/3c7d159d-d0a4-4555-b544-f29bc79fcf79
Plymouth University,http://history.archives.mbl.edu/concepts/institution/22be2050-36b1-4374-a0ad-0067be689944
Tno Medical Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/ebb67475-289d-4286-a0ba-89358cf04245
Spartanburg Regional Healthcare System,http://history.archives.mbl.edu/concepts/institution/f5643eb9-d828-48f3-98cf-4f8a8e238fb6
University Of Leicester,http://history.archives.mbl.edu/concepts/institution/6f38667d-9b76-4880-9a80-9ed00ca77a48
Cuny Lehman College,http://history.archives.mbl.edu/concepts/institution/6c9509f3-65a3-4a26-8c0c-d823f5915f1e
Bridgewater College,http://history.archives.mbl.edu/concepts/institution/2f47b1dc-e04c-4b78-b3a5-6a71a65c293e
Rutgers Medical School College Of Medicine And Dentistry Of New Jersey,http://history.archives.mbl.edu/concepts/institution/9c3d3233-39cb-423c-a1d1-44e1dc331f88
Department Of Biochemistry University Of Connecticut Health Center,http://history.archives.mbl.edu/concepts/institution/9a87431b-5b93-40d1-97cc-7de272d95c09
Forschungzantrum Jurlich,http://history.archives.mbl.edu/concepts/institution/d1ac3ac1-37af-444d-8d50-c2b7bc20e13c
Armour Laboratories,http://history.archives.mbl.edu/concepts/institution/859c4c94-4dc8-4a14-948c-1a2c37462add
Director And Associate Professor Of Division Of Human Genetics,http://history.archives.mbl.edu/concepts/institution/f3730c93-6e7f-4d8d-b2a8-ee02e703af98
Neurological Institute,http://history.archives.mbl.edu/concepts/institution/e25e782e-aba3-491e-aeb4-f098c47f658b
Inapg,http://history.archives.mbl.edu/concepts/institution/461d994e-3d24-4e26-98dd-10b5372d2643
Cavendish Lab Cambridge University,http://history.archives.mbl.edu/concepts/institution/ebe2c78d-99f7-4e2c-9811-840055911403
Institut Fur Biologische Informationsverarbeitung,http://history.archives.mbl.edu/concepts/institution/5383481a-3ca5-4391-abcf-dfa084be18a8
Lindon High School,http://history.archives.mbl.edu/concepts/institution/e8af0e1e-c02d-4260-8ab4-f4ba29c97b5d
Biology Department Johns Hopkins University,http://history.archives.mbl.edu/concepts/institution/bd00a77c-c494-4f01-856f-8316ab99501b
Western Reserve Medical School,http://history.archives.mbl.edu/concepts/institution/f31a0f65-305a-4693-829f-9a9def9f973e
Nikon Corporation,http://history.archives.mbl.edu/concepts/institution/d3986735-14ea-43de-943f-8e2a870faf07
Capitol University,http://history.archives.mbl.edu/concepts/institution/685ef150-cda3-4efb-a75c-25b829c270d7
Villanova College,http://history.archives.mbl.edu/concepts/institution/f0c3d640-6ed3-4638-9268-afb3b5b1e635
Temple University School Of Dentistry,http://history.archives.mbl.edu/concepts/institution/89e0d3ac-a165-4276-b7fa-df53ce22a03d
